label,num_features,reduction_methos,sensivity,specificity,precision
jazz,181,None,Null,Null,Null
jazz,184,None,Null,Null,Null
jazz,187,None,Null,Null,Null
jazz,190,None,Null,Null,Null
jazz,193,None,Null,Null,Null
jazz,196,None,Null,Null,Null
jazz,1,PCA,1.0,0.0,0.1
jazz,4,PCA,0.9,0.7666666666666667,0.3
jazz,7,PCA,0.9,0.8,0.3333333333333333
jazz,10,PCA,0.85,0.8055555555555556,0.3269230769230769
jazz,13,PCA,0.85,0.8222222222222222,0.3469387755102041
jazz,16,PCA,0.85,0.8333333333333334,0.3617021276595745
jazz,19,PCA,0.85,0.8444444444444444,0.37777777777777777
jazz,22,PCA,0.95,0.8611111111111112,0.4318181818181818
jazz,25,PCA,0.8,0.9111111111111111,0.5
jazz,28,PCA,0.8,0.9,0.47058823529411764
jazz,31,PCA,0.85,0.9111111111111111,0.5151515151515151
jazz,34,PCA,0.8,0.9166666666666666,0.5161290322580645
jazz,37,PCA,0.85,0.9111111111111111,0.5151515151515151
jazz,40,PCA,0.85,0.9166666666666666,0.53125
jazz,43,PCA,0.85,0.9,0.4857142857142857
jazz,46,PCA,0.8,0.9333333333333333,0.5714285714285714
jazz,49,PCA,0.85,0.9388888888888889,0.6071428571428571
jazz,52,PCA,0.75,0.9222222222222223,0.5172413793103449
jazz,55,PCA,0.85,0.9277777777777778,0.5666666666666667
jazz,58,PCA,0.9,0.95,0.6666666666666666
jazz,61,PCA,0.75,0.9222222222222223,0.5172413793103449
jazz,64,PCA,0.7,0.9388888888888889,0.56
jazz,67,PCA,0.7,0.9611111111111111,0.6666666666666666
jazz,70,PCA,0.6,0.9611111111111111,0.631578947368421
jazz,73,PCA,0.65,0.9444444444444444,0.5652173913043478
jazz,76,PCA,0.55,0.9555555555555556,0.5789473684210527
jazz,79,PCA,0.55,0.9555555555555556,0.5789473684210527
jazz,82,PCA,0.55,0.9611111111111111,0.6111111111111112
jazz,85,PCA,0.55,0.9555555555555556,0.5789473684210527
jazz,88,PCA,0.5,0.9555555555555556,0.5555555555555556
jazz,91,PCA,0.5,0.95,0.5263157894736842
jazz,94,PCA,0.45,0.9555555555555556,0.5294117647058824
jazz,97,PCA,0.45,0.9555555555555556,0.5294117647058824
jazz,100,PCA,0.45,0.9555555555555556,0.5294117647058824
jazz,103,PCA,0.5,0.9722222222222222,0.6666666666666666
jazz,106,PCA,0.5,0.9722222222222222,0.6666666666666666
jazz,109,PCA,0.4,0.9666666666666667,0.5714285714285714
jazz,112,PCA,0.4,0.9666666666666667,0.5714285714285714
jazz,115,PCA,0.35,0.9722222222222222,0.5833333333333334
jazz,118,PCA,0.35,0.9833333333333333,0.7
jazz,121,PCA,0.3,0.9888888888888889,0.75
